id:ID(Concept),name:String,language:String,sense:String,partOfSpeech:String
/c/en/unworship,unworship,en,,
/c/en/worshipless,worshipless,en,,
/c/ar/ع_ب_د,ع_ب_د,ar,,
/c/ar/عبد/v,عبد,ar,,v
/c/ca/adorar/v,adorar,ca,,v
/c/cs/uctívání/n,uctívání,cs,,n
/c/de/anbetung/n,anbetung,de,,n
/c/de/gottesdienst/n,gottesdienst,de,,n
/c/el/λατρεία/n,λατρεία,el,,n
/c/en/astrolater/n,astrolater,en,,n
/c/en/astrolatry/n,astrolatry,en,,n
/c/en/epeolatry/n,epeolatry,en,,n
/c/en/mariolatry/n,mariolatry,en,,n
/c/en/mosque/n,mosque,en,,n
/c/en/onolatry/n,onolatry,en,,n
/c/en/pyrolatry/n,pyrolatry,en,,n
/c/en/shinto/n,shinto,en,,n
/c/en/solarism/n,solarism,en,,n
/c/en/synagogue/n,synagogue,en,,n
/c/en/thug/n,thug,en,,n
/c/en/worship/n,worship,en,,n
/c/en/worshipful/a,worshipful,en,,a
/c/en/zootheist/n,zootheist,en,,n
/c/eo/adorejo/n,adorejo,eo,,n
/c/eo/adori/v,adori,eo,,v
/c/fi/lyyli/n,lyyli,fi,,n
/c/he/עבד/v,עבד,he,,v
/c/hi/पूजा/n,पूजा,hi,,n
/c/hy/պաշտամունք/n,պաշտամունք,hy,,n
/c/is/tigna/v,tigna,is,,v
/c/it/celebrare/v,celebrare,it,,v
/c/ko/우러르다/v,우러르다,ko,,v
/c/la/sacrum/n,sacrum,la,,n
/c/la/veneratio/n,veneratio,la,,n
/c/lo/ບູຊາ/v,ບູຊາ,lo,,v
/c/nl/tempel/n,tempel,nl,,n
/c/pt/louvor/n,louvor,pt,,n
/c/sa/भक्ति/n,भक्ति,sa,,n
/c/sa/यजमान/a,यजमान,sa,,a
/c/sh/штовати/v,штовати,sh,,v
/c/sv/dyrka/v,dyrka,sv,,v
/c/tcy/ಆರಾಧನೆ/n,ಆರಾಧನೆ,tcy,,n
/c/te/భజించు/v,భజించు,te,,v
/c/te/సేవ/n,సేవ,te,,n
/c/zh/供奉/v,供奉,zh,,v
/c/zh/崇信/v,崇信,zh,,v
/c/en/worship/n/devotion_accorded_to_a_deity_or_to_a_sacred_object,worship,en,devotion_accorded_to_a_deity_or_to_a_sacred_object,n
/c/en/worship/n/the_ardent_love_of_a_person,worship,en,the_ardent_love_of_a_person,n
/c/en/worship/n/the_religious_ceremonies_that_express_this_devotion,worship,en,the_religious_ceremonies_that_express_this_devotion,n
/c/en/believer/n/a_person_who_has_religious_faith,believer,en,a_person_who_has_religious_faith,n
/c/en/reverence/v/regard_with_feelings_of_respect_and_reverence,reverence,en,regard_with_feelings_of_respect_and_reverence,v
/c/en/attend/v/be_present_at_etc,attend,en,be_present_at_etc,v
/c/en/worth,worth,en,,
/c/en/deity,deity,en,,
/c/ca/veneració,veneració,ca,,
/c/ja/礼拝,礼拝,ja,,
/c/ur/عبادت,عبادت,ur,,
/c/pt/adoração,adoração,pt,,
/c/ru/боготворе́ние,боготворе́ние,ru,,
/c/ru/обожа́ние,обожа́ние,ru,,
/c/ru/почита́ние,почита́ние,ru,,
/c/fr/culte,culte,fr,,
/c/sw/abudu,abudu,sw,,
/c/en/lady_chapel/n/a_small_chapel_in_a_church,lady_chapel,en,a_small_chapel_in_a_church,n
/c/en/sistine_chapel/n/the_private_chapel_of_the_popes_in_rome,sistine_chapel,en,the_private_chapel_of_the_popes_in_rome,n
/c/en/side_chapel/n/a_small_chapel_off_the_side_aisle_of_a_church,side_chapel,en,a_small_chapel_off_the_side_aisle_of_a_church,n
/c/en/chapel/n/a_place_of_worship_that_has_its_own_altar,chapel,en,a_place_of_worship_that_has_its_own_altar,n
/c/en/chantry/n/a_chapel_endowed_for_singing_masses_for_the_soul_of_the_donor,chantry,en,a_chapel_endowed_for_singing_masses_for_the_soul_of_the_donor,n
/c/en/antechapel/n,antechapel,en,,n
/c/en/capellane/n,capellane,en,,n
/c/en/cappella,cappella,en,,
/c/en/chantry/n,chantry,en,,n
/c/es/capilla/n,capilla,es,,n
/c/fi/kappeli/n,kappeli,fi,,n
/c/gn/opy/n,opy,gn,,n
/c/it/cappelletta/n,cappelletta,it,,n
/c/ja/会堂/n,会堂,ja,,n
/c/la/sacellum/n,sacellum,la,,n
/c/pt/oratório/n,oratório,pt,,n
/c/sh/kapela/n,kapela,sh,,n
/c/en/chapel/n/place_of_worship,chapel,en,place_of_worship,n
/c/en/ceiling,ceiling,en,,
/c/en/chapel/n/comics,chapel,en,comics,n
/c/cs/kaple/n,kaple,cs,,n
/c/en/chapel/a,chapel,en,,a
/c/en/chaplain/n,chaplain,en,,n
/c/en/charnel/n,charnel,en,,n
/c/en/oratory/n,oratory,en,,n
/c/fi/rukoushuone/n,rukoushuone,fi,,n
/c/hy/մատուռ/n,մատուռ,hy,,n
/c/la/lararium/n,lararium,la,,n
/c/pt/matriz/n,matriz,pt,,n
/c/ur/گرجا/n,گرجا,ur,,n
/c/en/chapel_of_ease,chapel_of_ease,en,,
/c/en/chapelman,chapelman,en,,
/c/en/bethel/n,bethel,en,,n
/c/en/chapel/v,chapel,en,,v
/c/en/chapelman/n,chapelman,en,,n
/c/en/keeill/n,keeill,en,,n
/c/en/sacellum/n,sacellum,en,,n
/c/it/chiesetta/n,chiesetta,it,,n
/c/ms/gereja_kecil/n,gereja_kecil,ms,,n
/c/nl/kapel/n,kapel,nl,,n
/c/sq/tempull/n,tempull,sq,,n
/c/en/father_of_chapel,father_of_chapel,en,,
/c/en/mother_of_chapel,mother_of_chapel,en,,
/c/en/chapelless,chapelless,en,,
/c/en/get_marry,get_marry,en,,
/c/en/christen,christen,en,,
/c/en/place_of_worship/n/any_building_where_congregations_gather_for_prayer,place_of_worship,en,any_building_where_congregations_gather_for_prayer,n
/c/en/marry,marry,en,,
/c/en/person_who_be_seek_sanctuary,person_who_be_seek_sanctuary,en,,
/c/en/plan_wed,plan_wed,en,,
/c/en/pray_to_your_god,pray_to_your_god,en,,
/c/en/see_chaplain,see_chaplain,en,,
/c/en/hold_view,hold_view,en,,
/c/en/hold_wake,hold_wake,en,,
/c/en/relgious_sermon,relgious_sermon,en,,
/c/en/sanctuary,sanctuary,en,,
/c/en/hospital,hospital,en,,
/c/en/medieval_estate,medieval_estate,en,,
/c/en/useless,useless,en,,
/c/en/place_of_worship,place_of_worship,en,,
/c/en/small_church,small_church,en,,
/c/el/εξωκκλήσι,εξωκκλήσι,el,,
/c/es/capilla,capilla,es,,
/c/ko/禮拜堂,禮拜堂,ko,,
/c/ko/經堂,經堂,ko,,
/c/sq/tempull,tempull,sq,,
/c/tr/şapel,şapel,tr,,
/c/zh/禮拜堂,禮拜堂,zh,,
/c/en/wedding,wedding,en,,
/c/en/priest,priest,en,,
/c/en/small_church_often,small_church_often,en,,
/c/en/nonconformist,nonconformist,en,,
/c/de/kapelle,kapelle,de,,
/c/ja/チャペル,チャペル,ja,,
/c/roa-jer/chapelle,chapelle,roa-jer,,
/c/ru/капелла,капелла,ru,,
/c/ru/часовня,часовня,ru,,
/c/en/church_service,church_service,en,,
/c/en/hold_funeral_service,hold_funeral_service,en,,
/c/en/pray_to_god,pray_to_god,en,,
/c/en/prayer,prayer,en,,
/c/en/religious_service,religious_service,en,,
/c/en/place_to_pray,place_to_pray,en,,
/c/it/chiesetta,chiesetta,it,,
/c/ko/채플,채플,ko,,
/c/en/prison,prison,en,,
/c/en/university_campus,university_campus,en,,
/c/en/subordinate,subordinate,en,,
/c/en/rio/n,rio,en,,n
/c/grc/ῥίον/n,ῥίον,grc,,n
/c/en/rio/n/csi_miami,rio,en,csi_miami,n
/c/en/rio/n/song,rio,en,song,n
/c/en/rio/n/windowing_system,rio,en,windowing_system,n
/c/en/cabo/n,cabo,en,,n
/c/en/rio_de_janeiro,rio_de_janeiro,en,,
/c/en/rio,rio,en,,
/c/en/rio/n/duran_duran_album,rio,en,duran_duran_album,n
/c/en/rio/n/keith_jarrett_album,rio,en,keith_jarrett_album,n
/c/en/rio/n/2011_film,rio,en,2011_film,n
/c/en/rio/n/lee_ritenour_album,rio,en,lee_ritenour_album,n
/c/en/rio/n/1939_film,rio,en,1939_film,n
/c/en/rio/n/album,rio,en,album,n
/c/en/west_virginia,west_virginia,en,,
/c/en/galicia,galicia,en,,
/c/en/habitational,habitational,en,,
/c/en/spanish,spanish,en,,
/c/en/cdp,cdp,en,,
/c/en/dance_rock,dance_rock,en,,
/c/en/new_romanticism,new_romanticism,en,,
/c/en/windowing_system,windowing_system,en,,
/c/en/ryo/n/manga,ryo,en,manga,n
/c/ja/両,両,ja,,
/c/en/ryo,ryo,en,,
/c/en/darkwaver,darkwaver,en,,
/c/de/schwarze_szene/n,schwarze_szene,de,,n
/c/en/dark_culture/n,dark_culture,en,,n
/c/en/darkwaver/n,darkwaver,en,,n
/c/en/undertone,undertone,en,,
/c/en/watchout,watchout,en,,
/c/en/watch_out/v,watch_out,en,,v
/c/fro/cuider/v,cuider,fro,,v
/c/hi/बचना/v,बचना,hi,,v
/c/vi/tránh_ra/v,tránh_ra,vi,,v
/c/en/look_out/v/be_vigilant,look_out,en,be_vigilant,v
/c/fr/faire_gaffe/v,faire_gaffe,fr,,v
/c/is/passa_sig/v,passa_sig,is,,v
/c/ja/注意/v,注意,ja,,v
/c/pl/uważać/v,uważać,pl,,v
/c/sh/pripaziti/v,pripaziti,sh,,v
/c/sv/se_upp/v,se_upp,sv,,v
/c/en/head_up,head_up,en,,
/c/en/watch_out,watch_out,en,,
/c/de/achtung,achtung,de,,
/c/en/be_careful,be_careful,en,,
/c/en/mind_out/v,mind_out,en,,v
/c/he/נזהר/v,נזהר,he,,v
/c/ja/目を光らせる/v,目を光らせる,ja,,v
/c/de/vorsehen/v,vorsehen,de,,v
/c/fr/méfier/v,méfier,fr,,v
/c/rup/pãzescu/v,pãzescu,rup,,v
/c/sh/пазити/v,пазити,sh,,v
/c/zh/提防/v,提防,zh,,v
/c/he/זהירות,זהירות,he,,
/c/it/attenzione,attenzione,it,,
/c/it/occhio,occhio,it,,
/c/ja/警戒/v,警戒,ja,,v
/c/oc/mèfi,mèfi,oc,,
/c/sh/paziti/v,paziti,sh,,v
/c/de/aufpassen/v,aufpassen,de,,v
/c/fi/pitää_varansa/v,pitää_varansa,fi,,v
/c/ka/ფრთხილად,ფრთხილად,ka,,
/c/ms/awas/v,awas,ms,,v
/c/nl/helaba,helaba,nl,,
/c/rup/veglju/v,veglju,rup,,v
/c/sh/припазити/v,припазити,sh,,v
/c/sv/akta_sig/v,akta_sig,sv,,v
/c/zh/防范/v,防范,zh,,v
/c/en/keep_eye_peel/v,keep_eye_peel,en,,v
/c/ja/気を付ける/v,気を付ける,ja,,v
/c/nl/oppassen/v,oppassen,nl,,v
/c/zh/防範/v,防範,zh,,v
/c/en/get_away,get_away,en,,
/c/bn/খবরদার,খবরদার,bn,,
/c/cs/pozorovat/v,pozorovat,cs,,v
/c/es/ojo,ojo,es,,
/c/fi/varoa/v,varoa,fi,,v
/c/nl/uitkijken/v,uitkijken,nl,,v
/c/ro/păzi/v,păzi,ro,,v
/c/vec/ocio,ocio,vec,,
/c/en/watch_out/n/barrabás_album,watch_out,en,barrabás_album,n
/c/en/watch_out/n/alex_gaudino_song,watch_out,en,alex_gaudino_song,n
/c/en/watch_out/n/ferry_corsten_song,watch_out,en,ferry_corsten_song,n
/c/ja/危なっかしい,危なっかしい,ja,,
/c/en/watch_out/n/patrice_rushen_album,watch_out,en,patrice_rushen_album,n
/c/ja/危ない,危ない,ja,,
/c/en/watch_out/n/film,watch_out,en,film,n
/c/en/caution,caution,en,,
/c/en/beware,beware,en,,
/c/en/heed,heed,en,,
/c/en/careful,careful,en,,
/c/en/electro/n/music,electro,en,music,n
/c/en/rock_en_español,rock_en_español,en,,
/c/en/jeandelaincourt,jeandelaincourt,en,,
/c/el/όραση/n,όραση,el,,n
/c/en/vision/n/a_religious_or_mystical_experience_of_a_supernatural_appearance,vision,en,a_religious_or_mystical_experience_of_a_supernatural_appearance,n
/c/en/airy/a/not_practical_or_realizable,airy,en,not_practical_or_realizable,a
/c/el/όραμα/n,όραμα,el,,n
/c/en/retrovision/n/a_vision_of_events_in_the_distant_past,retrovision,en,a_vision_of_events_in_the_distant_past,n
/c/en/vision/n/a_vivid_mental_image,vision,en,a_vivid_mental_image,n
/c/en/prevision/n/a_prophetic_vision,prevision,en,a_prophetic_vision,n
/c/en/vision/n/the_perceptual_experience_of_seeing,vision,en,the_perceptual_experience_of_seeing,n
/c/en/sight,sight,en,,
/c/en/visioner,visioner,en,,
/c/en/eurovision,eurovision,en,,
/c/en/monovision,monovision,en,,
/c/en/survey,survey,en,,
/c/en/see_something_new,see_something_new,en,,
/c/en/see_story,see_story,en,,
/c/ang/gesihþ/n,gesihþ,ang,,n
/c/cs/zrak/n,zrak,cs,,n
/c/en/blindfold/n,blindfold,en,,n
/c/en/double_vision/n,double_vision,en,,n
/c/en/horopter/n,horopter,en,,n
/c/en/koniocellular/a,koniocellular,en,,a
/c/en/macula/n,macula,en,,n
/c/en/myopia/n,myopia,en,,n
/c/en/opsiometer/n,opsiometer,en,,n
/c/en/retinol/n,retinol,en,,n
/c/en/visionwise/r,visionwise,en,,r
/c/en/visual_snow/n,visual_snow,en,,n
/c/en/visualize/v,visualize,en,,v
/c/fi/haave/n,haave,fi,,n
/c/fi/näkemys/n,näkemys,fi,,n
/c/ga/aisling/v,aisling,ga,,v
/c/hi/दृष्टि/n,दृष्टि,hi,,n
/c/hi/नज़र/n,नज़र,hi,,n
/c/ko/눈/n,눈,ko,,n
/c/lv/vājredzība/n,vājredzība,lv,,n
/c/lv/vājredzīgais/a,vājredzīgais,lv,,a
/c/lv/vājredzīgums/n,vājredzīgums,lv,,n
/c/sh/визија/n,визија,sh,,n
/c/sw/kizuka/n,kizuka,sw,,n
/c/syc/ܚܘܪܐ/n,ܚܘܪܐ,syc,,n
/c/en/primary_sense_for_human,primary_sense_for_human,en,,
/c/en/national/a/concerned_with_or_applicable_to_or_belonging_to_an_entire_nation_or_country,national,en,concerned_with_or_applicable_to_or_belonging_to_an_entire_nation_or_country,a
/c/en/national/a/of_or_relating_to_or_belonging_to_a_nation_or_country,national,en,of_or_relating_to_or_belonging_to_a_nation_or_country,a
/c/en/nationally/r/extending_throughout_an_entire_nation,nationally,en,extending_throughout_an_entire_nation,r
/c/en/national/a/characteristic_of_or_peculiar_to_the_people_of_a_nation,national,en,characteristic_of_or_peculiar_to_the_people_of_a_nation,a
/c/en/nationally/r/with_regard_to_a_nation_taken_as_a_whole,nationally,en,with_regard_to_a_nation_taken_as_a_whole,r
/c/en/public/a/not_private,public,en,not_private,a
/c/en/national/a/of_or_relating_to_nationality,national,en,of_or_relating_to_nationality,a
/c/en/compatriot/n/a_person_from_your_own_country,compatriot,en,a_person_from_your_own_country,n
/c/ms/nasional/a,nasional,ms,,a
/c/zh/國家/a,國家,zh,,a
/c/en/patriot/n/one_who_loves_and_defends_his_or_her_country,patriot,en,one_who_loves_and_defends_his_or_her_country,n
/c/zh/国家/a,国家,zh,,a
/c/en/subject/a/being_under_the_power_or_sovereignty_of_another_or_others,subject,en,being_under_the_power_or_sovereignty_of_another_or_others,a
/c/en/subjugate/v/make_subservient,subjugate,en,make_subservient,v
/c/en/citizen/n/a_native_or_naturalized_member_of_a_state_or_other_political_community,citizen,en,a_native_or_naturalized_member_of_a_state_or_other_political_community,n
/c/en/national/n/a_person_who_owes_allegiance_to_that_nation,national,en,a_person_who_owes_allegiance_to_that_nation,n
/c/en/nationalistic,nationalistic,en,,
/c/ja/ナショナル,ナショナル,ja,,
/c/ar/السلطة_الوطنية_الفلسطينية/n,السلطة_الوطنية_الفلسطينية,ar,,n
/c/ba/дәүләт/a,дәүләт,ba,,a
/c/de/bruttonationaleinkommen/n,bruttonationaleinkommen,de,,n
/c/de/staatsgebiet/n,staatsgebiet,de,,n
/c/el/εθνικόσ/a,εθνικόσ,el,,a
/c/en/boomer/n,boomer,en,,n
/c/en/brother_jonathan/n,brother_jonathan,en,,n
/c/en/cn/n,cn,en,,n
/c/en/duma/n,duma,en,,n
/c/en/dumb_tax/n,dumb_tax,en,,n
/c/en/emigration/n,emigration,en,,n
/c/en/inherent_power/n,inherent_power,en,,n
/c/en/national/a,national,en,,a
/c/en/nationhood/n,nationhood,en,,n
/c/en/qantas/n,qantas,en,,n
/c/en/tall_black/n,tall_black,en,,n
/c/fi/hallitusohjelma/n,hallitusohjelma,fi,,n
/c/ga/náisiúnach/n,náisiúnach,ga,,n
/c/he/לאומי/a,לאומי,he,,a
/c/it/azzurro/n,azzurro,it,,n
/c/ja/国益/n,国益,ja,,n
/c/ja/祝日/n,祝日,ja,,n
/c/lv/nacionālais/a,nacionālais,lv,,a
/c/lv/nacionāli/r,nacionāli,lv,,r
/c/lv/nacionāls/a,nacionāls,lv,,a
/c/no/nasjonal/a,nasjonal,no,,a
/c/no/nasjonaldag/n,nasjonaldag,no,,n
/c/no/riksvei/n,riksvei,no,,n
/c/sh/državljanin/n,državljanin,sh,,n
/c/sh/državljanka/n,državljanka,sh,,n
/c/sh/држављанин/n,држављанин,sh,,n
/c/sq/kombëtar/a,kombëtar,sq,,a
/c/zh/全國/a,全國,zh,,a
/c/zh/国法/n,国法,zh,,n
/c/zh/国防/n,国防,zh,,n
/c/zh/白丁儿/n,白丁儿,zh,,n
/c/en/statewide/a/extending_throughout_a_sovereign_state,statewide,en,extending_throughout_a_sovereign_state,a
/c/en/national/a/of_or_having_to_do_with_a_nation,national,en,of_or_having_to_do_with_a_nation,a
/c/en/binational,binational,en,,
/c/en/nationalization,nationalization,en,,
/c/en/nationally,nationally,en,,
/c/en/nationalness,nationalness,en,,
/c/en/unnational,unnational,en,,
/c/en/national/n/sports_newspaper,national,en,sports_newspaper,n
/c/ang/þeod,þeod,ang,,
/c/en/alitalia/n,alitalia,en,,n
/c/en/euro_member/a,euro_member,en,,a
/c/en/eurocheque/n,eurocheque,en,,n
/c/en/flag_carrier/n,flag_carrier,en,,n
/c/en/grant_in_aid/n,grant_in_aid,en,,n
/c/en/lari/n,lari,en,,n
/c/en/mobilization/n,mobilization,en,,n
/c/en/naplan,naplan,en,,
/c/en/nation/n,nation,en,,n
/c/en/nationalness/n,nationalness,en,,n
/c/en/ncst,ncst,en,,
/c/en/public_holiday/n,public_holiday,en,,n
/c/en/seasteading/n,seasteading,en,,n
/c/en/socceroos/n,socceroos,en,,n
/c/fi/hiihtoliitto/n,hiihtoliitto,fi,,n
/c/en/nationality/n/people_having_common_origins_or_traditions_and_often_comprising_a_nation,nationality,en,people_having_common_origins_or_traditions_and_often_comprising_a_nation,n
/c/en/nationality/n/the_status_of_belonging_to_a_particular_nation_by_birth_or_naturalization,nationality,en,the_status_of_belonging_to_a_particular_nation_by_birth_or_naturalization,n
/c/en/federal/a/national,federal,en,national,a
/c/en/nationalist/a/devotion_to_the_interests_or_culture_of_a_particular_nation_including_promoting_the_interests_of_one_country_over_those_of_others,nationalist,en,devotion_to_the_interests_or_culture_of_a_particular_nation_including_promoting_the_interests_of_one_country_over_those_of_others,a
/c/en/state/n/a_politically_organized_body_of_people_under_a_single_government,state,en,a_politically_organized_body_of_people_under_a_single_government,n
/c/en/national/a/owned_or_maintained_for_the_public_by_the_national_government,national,en,owned_or_maintained_for_the_public_by_the_national_government,a
/c/en/local/a/relating_to_or_applicable_to_or_concerned_with_the_administration_of_a_city_or_town_or_district_rather_than_a_larger_area,local,en,relating_to_or_applicable_to_or_concerned_with_the_administration_of_a_city_or_town_or_district_rather_than_a_larger_area,a
/c/en/opposite_of_local,opposite_of_local,en,,
/c/ca/nacional,nacional,ca,,
/c/fa/ملی,ملی,fa,,
/c/oc/nacional,nacional,oc,,
/c/ru/народный,народный,ru,,
/c/sa/राष्ट्रीय,राष्ट्रीय,sa,,
/c/zh/國家,國家,zh,,
/c/en/help_person_drive_across_country,help_person_drive_across_country,en,,
/c/en/kimono/n/a_loose_robe,kimono,en,a_loose_robe,n
/c/ja/羽織/n,羽織,ja,,n
/c/ja/小袖/n,小袖,ja,,n
/c/ja/留袖/n,留袖,ja,,n
/c/ja/訪問着/n,訪問着,ja,,n
/c/en/furisode/n,furisode,en,,n
/c/en/kimonolike/a,kimonolike,en,,a
/c/en/obi/n,obi,en,,n
/c/ja/パーティ,パーティ,ja,,
/c/ja/一揃/n,一揃,ja,,n
/c/ja/十二単/n,十二単,ja,,n
/c/ru/кимоно/n,кимоно,ru,,n
/c/en/kimono/n/traditional_japanese_clothing,kimono,en,traditional_japanese_clothing,n
/c/en/bathrobe/n,bathrobe,en,,n
/c/en/inrō/n,inrō,en,,n
/c/ja/きもの/n,きもの,ja,,n
/c/zh/和服/n,和服,zh,,n
/c/ca/quimono/n,quimono,ca,,n
/c/en/kimono/n,kimono,en,,n
/c/he/קימונו/n,קימונו,he,,n
/c/it/chimono/n,chimono,it,,n
/c/ja/すいかん/n,すいかん,ja,,n
/c/ja/はごろも/n,はごろも,ja,,n
/c/ja/和服/n,和服,ja,,n
/c/ja/打ち掛け/n,打ち掛け,ja,,n
/c/pl/kimono/n,kimono,pl,,n
/c/en/kimonolike,kimonolike,en,,
/c/en/undersash/n,undersash,en,,n
/c/gl/quimono/n,quimono,gl,,n
/c/ja/おび/n,おび,ja,,n
/c/ja/こしひも/n,こしひも,ja,,n
/c/ja/単衣/n,単衣,ja,,n
/c/scn/chimonu/n,chimonu,scn,,n
/c/en/yukata/n,yukata,en,,n
/c/fi/kimono/n,kimono,fi,,n
/c/hu/kimonó/n,kimonó,hu,,n
/c/ja/ピンぞろ/n,ピンぞろ,ja,,n
/c/ja/帯/n,帯,ja,,n
/c/ja/洋服,洋服,ja,,
/c/pt/quimono/n,quimono,pt,,n
/c/eo/kimono/n,kimono,eo,,n
/c/es/quimono/n,quimono,es,,n
/c/ja/ふりそで/n,ふりそで,ja,,n
/c/ja/振袖/n,振袖,ja,,n
/c/ja/浴衣/n,浴衣,ja,,n
/c/cs/kimono/n,kimono,cs,,n
/c/en/inro/n,inro,en,,n
/c/es/kimono/n,kimono,es,,n
/c/ja/羽衣/n,羽衣,ja,,n
/c/el/κιμονό/n,κιμονό,el,,n
/c/en/zori/n,zori,en,,n
/c/io/kimono/n,kimono,io,,n
/c/ja/ゆき/n,ゆき,ja,,n
/c/ja/長着/n,長着,ja,,n
/c/ko/기모노/n,기모노,ko,,n
/c/en/gown,gown,en,,
/c/en/robe/n/any_loose_flowing_garment,robe,en,any_loose_flowing_garment,n
/c/en/wide_sleeve,wide_sleeve,en,,
/c/en/beautiful_gown_wear_by_japanese_woman,beautiful_gown_wear_by_japanese_woman,en,,
/c/de/kimono,kimono,de,,
/c/es/kimono,kimono,es,,
/c/hu/kimonó,kimonó,hu,,
/c/gl/quimono,quimono,gl,,
/c/ko/기모노,기모노,ko,,
/c/vi/kimono,kimono,vi,,
/c/en/traditional_clothe,traditional_clothe,en,,
/c/en/garment,garment,en,,
/c/ar/كيمونو,كيمونو,ar,,
/c/eo/kimono,kimono,eo,,
/c/fi/kimono,kimono,fi,,
/c/fr/kimono,kimono,fr,,
/c/ga/cimeonó,cimeonó,ga,,
/c/tr/kimono,kimono,tr,,
/c/ja/袖/n,袖,ja,,n
/c/ca/quimono,quimono,ca,,
/c/io/kimono,kimono,io,,
/c/it/chimono,chimono,it,,
/c/ms/kimono,kimono,ms,,
/c/no/kimono,kimono,no,,
/c/pl/kimono,kimono,pl,,
/c/es/quimono,quimono,es,,
/c/he/קימונו,קימונו,he,,
/c/ru/кимоно,кимоно,ru,,
/c/uk/кімоно,кімоно,uk,,
/c/ja/着物,着物,ja,,
/c/en/robe,robe,en,,
/c/cs/kimono,kimono,cs,,
/c/el/κιμονό,κιμονό,el,,
/c/ja/和服,和服,ja,,
/c/pt/kimono,kimono,pt,,
/c/pt/quimono,quimono,pt,,
/c/en/beautiful_gown,beautiful_gown,en,,
/c/en/yukata,yukata,en,,
/c/af/kimono,kimono,af,,
/c/nl/kimono,kimono,nl,,
/c/en/acculturate/v/assimilate_culturally,acculturate,en,assimilate_culturally,v
/c/en/cultural/a/denoting_or_deriving_from_or_distinctive_of_the_ways_of_living_built_up_by_a_group_of_people,cultural,en,denoting_or_deriving_from_or_distinctive_of_the_ways_of_living_built_up_by_a_group_of_people,a
/c/en/aegean_civilization/n/the_prehistoric_civilization_on_the_islands_in_the_aegean_sea_and_the_surrounding_countries,aegean_civilization,en,the_prehistoric_civilization_on_the_islands_in_the_aegean_sea_and_the_surrounding_countries,n
/c/en/cranberry_culture/n/the_cultivation_of_cranberries,cranberry_culture,en,the_cultivation_of_cranberries,n
/c/en/cross_cultural/a/dealing_with_or_comparing_two_or_more_cultures,cross_cultural,en,dealing_with_or_comparing_two_or_more_cultures,a
/c/en/helladic_civilization/n/the_bronze_age_culture_of_mainland_greece_that_flourished_2500_1100_bc,helladic_civilization,en,the_bronze_age_culture_of_mainland_greece_that_flourished_2500_1100_bc,n
/c/en/paleo_american_culture/n/the_prehistoric_culture_of_the_earliest_human_inhabitants_of_north_america_and_south_america,paleo_american_culture,en,the_prehistoric_culture_of_the_earliest_human_inhabitants_of_north_america_and_south_america,n
/c/en/tillage/n/the_cultivation_of_soil_for_raising_crops,tillage,en,the_cultivation_of_soil_for_raising_crops,n
/c/en/civilisation,civilisation,en,,
/c/en/cultural/a/of_or_relating_to_the_arts_and_manners_that_a_group_favors,cultural,en,of_or_relating_to_the_arts_and_manners_that_a_group_favors,a
/c/en/counterculture/n/a_culture_with_lifestyles_and_values_opposed_to_those_of_the_established_culture,counterculture,en,a_culture_with_lifestyles_and_values_opposed_to_those_of_the_established_culture,n
/c/en/culture/v/grow_in_a_special_preparation,culture,en,grow_in_a_special_preparation,v
/c/en/culture//culture_bacterial,culture,en,culture_bacterial,""
/c/en/culture/n/the_tastes_in_art_and_manners_that_are_favored_by_a_social_group,culture,en,the_tastes_in_art_and_manners_that_are_favored_by_a_social_group,n
/c/en/cyberculture/n/the_culture_that_emerges_from_the_use_of_computers_for_communication_and_entertainment_and_business,cyberculture,en,the_culture_that_emerges_from_the_use_of_computers_for_communication_and_entertainment_and_business,n
/c/en/monoculture/n/the_cultivation_of_a_single_crop,monoculture,en,the_cultivation_of_a_single_crop,n
/c/en/starter/n/a_culture_containing_yeast_or_bacteria_that_is_used_to_start_the_process_of_fermentation_or_souring_in_making_butter_or_cheese_or_dough,starter,en,a_culture_containing_yeast_or_bacteria_that_is_used_to_start_the_process_of_fermentation_or_souring_in_making_butter_or_cheese_or_dough,n
/c/en/cultural/a/relating_to_the_raising_of_plants_or_animals,cultural,en,relating_to_the_raising_of_plants_or_animals,a
/c/en/transcultural/a/extending_through_all_human_cultures,transcultural,en,extending_through_all_human_cultures,a
/c/en/culture/n/a_particular_society_at_a_particular_time_and_place,culture,en,a_particular_society_at_a_particular_time_and_place,n
/c/en/kalashnikov_culture/n/the_attitudes_and_behavior_in_a_social_group_that_resolves_political_disputes_by_force_of_arms,kalashnikov_culture,en,the_attitudes_and_behavior_in_a_social_group_that_resolves_political_disputes_by_force_of_arms,n
/c/en/minoan_civilization/n/the_bronze_age_culture_of_crete_that_flourished_3000_1100_bc,minoan_civilization,en,the_bronze_age_culture_of_crete_that_flourished_3000_1100_bc,n
/c/en/viticulture/n/the_cultivation_of_grapes_and_grape_vines,viticulture,en,the_cultivation_of_grapes_and_grape_vines,n
/c/en/western_culture/n/the_modern_culture_of_western_europe_and_north_america,western_culture,en,the_modern_culture_of_western_europe_and_north_america,n
/c/en/civilization,civilization,en,,
/c/en/culture/n/the_growing_of_microorganisms_in_a_nutrient_medium,culture,en,the_growing_of_microorganisms_in_a_nutrient_medium,n
